Id,OptionType,Strike,Spot,TimeToExpiry,RiskfreeRate,MarketFearIndex,BuySellRatio,OptionPrice
8169,Put,80,90.43557422,1.64624991,5.8746616,90.48464135,0.596694475,7.872670211
8170,Call,50,78.91744858,1.185899591,2.4054385,34.38097463,3.447357243,30.22873269
8171,Call,140,131.512067,0.764205355,5.9290067,49.13937663,2.86734714,16.85922306
8172,Call,140,114.3000786,0.254257949,4.7407301,47.1116879,3.200950996,2.208740704
8173,Put,50,137.6014644,1.649311742,3.0614813,28.80775544,0.262449149,4.52E-19
8174,Call,140,69.87330205,0.554228264,5.4871818,65.57954637,3.749132695,0.824976538
8175,Call,80,106.2263857,0.402917203,4.6045044,29.66701329,2.489851031,26.10384625
8176,Call,130,81.24558369,0.409949123,5.9231232,3.174810051,2.916264402,0.000133121
8177,Put,50,69.69655607,1.144159417,5.8891632,50.17016286,2.20114075,3.008789137
8178,Put,50,86.88422811,1.309057405,4.2533337,53.87482749,3.72296542,2.528079962
8179,Call,110,149.853777,0.614259497,4.7610047,56.0609395,2.777232094,42.1997336
8180,Put,120,78.13391652,0.80863162,5.4013629,34.5643141,3.471493154,41.54981798
8181,Put,150,134.1728161,0.264073597,4.1292102,85.50244782,1.884334672,23.06016344
8182,Put,80,142.6037333,1.587481642,4.4325631,15.51495633,3.094946592,0.556774618
8183,Call,150,61.67844319,0.616190248,4.356301,47.3716349,3.948385026,0.161978506
8184,Put,80,127.5007033,0.478130715,3.4091155,72.49661068,0.261955631,0.000026
8185,Call,70,141.2576258,0.279496833,5.402584,39.10879308,3.170063748,70.19009268
8186,Call,60,76.89181337,0.803115213,3.5256643,36.43612973,0.374377519,16.45445487
8187,Call,120,53.9739323,1.856681602,5.0983253,52.42205633,3.240293947,1.896737068
8188,Call,130,61.9084254,1.438784401,3.9090297,42.39441371,1.931292044,0.500066954
8189,Put,60,135.501314,0.565227405,5.5944256,17.62753548,1.331242268,4.06E-09
8190,Call,120,130.9598217,1.801889056,2.5567806,45.61289785,1.3637823,22.17686917
8191,Put,140,72.88030076,1.615573154,5.7651918,36.10438647,1.156710101,61.27879464
8192,Call,110,57.3554393,0.737062118,5.8580968,95.71710384,0.659794849,0.043235061
8193,Call,50,125.0296445,1.132060152,4.1525433,78.18997905,0.859680037,71.61817481
8194,Put,70,140.2816289,0.889260433,5.4803412,84.63410311,3.360661665,2.747968663
8195,Call,120,67.66880588,0.55170449,3.5090626,58.56148171,1.181539608,0.035558986
8196,Put,70,50.15353603,1.03941102,5.359503,23.23808715,0.803470175,18.80435023
8197,Call,130,112.3045882,1.449432672,2.694562,13.43878402,1.626519191,3.740108546
8198,Put,120,63.42888155,0.426536626,4.4773592,86.19329265,3.802332895,56.6278194
8199,Call,140,72.85851903,1.324538734,4.3267804,14.58149089,1.394778374,0.000920618
8200,Call,130,123.6950856,1.794736998,4.7231904,27.57150342,2.903192076,16.99470966
8201,Call,70,123.7721413,0.311923686,3.4592213,71.64857401,1.177981485,53.19696162
8202,Put,140,136.5113991,1.80395672,3.30953,45.09564542,0.841528124,17.96601046
8203,Put,150,135.7049961,1.888756314,2.7757942,54.61603438,3.430174004,45.09424706
8204,Put,150,146.6520081,1.868993352,5.9070886,8.771717942,3.428872921,18.43843266
8205,Call,110,141.4660819,0.941069657,3.6989201,34.4627354,2.136845695,34.88498858
8206,Put,130,69.80785727,1.774082262,3.5832124,19.20534197,1.294166941,56.4973838
8207,Call,130,125.0265009,1.069436923,5.1661122,70.13283598,3.665542052,28.63339306
8208,Put,80,92.55665146,1.258537359,3.0957042,30.58098862,1.388374993,4.357578678
8209,Put,150,58.12562364,0.518149771,3.0235063,84.76542114,1.327773684,90.44820873
8210,Call,60,79.09543425,0.475587492,4.209311,47.03059094,2.763968942,20.14664698
8211,Put,120,109.5599566,1.161130598,5.8947677,59.56335448,2.9218954,25.53572543
8212,Put,50,136.8175238,0.536702669,2.8697739,64.84433269,3.833268003,0.143654511
8213,Put,60,60.62863092,1.994750362,3.0720446,2.558447382,3.920217189,6.886120242
8214,Put,100,143.310408,0.433046917,3.378264,41.06625625,2.371911963,0.917750179
8215,Call,130,130.849788,1.413587056,3.2270894,58.79666377,2.714111,29.1682613
8216,Put,90,99.63107706,1.44105647,3.9841876,24.69655131,3.729517818,9.474527297
8217,Put,80,83.46725532,1.844058499,5.0390472,74.38891564,2.371702592,17.71169424
8218,Call,150,69.33024509,1.279484739,5.8354585,57.68941348,1.563189111,0.178375638
8219,Call,130,58.03758543,0.797431304,4.9949843,84.17151321,2.633738782,1.411792418
8220,Put,110,100.3222131,0.51353271,3.7664663,91.91986109,1.129357561,17.87382395
8221,Put,90,108.8048515,1.644154482,5.3171001,15.07869399,0.844487838,0.775850706
8222,Call,140,116.9676582,1.511945139,3.1361648,92.39220738,3.467551054,27.25443907
8223,Put,90,75.41068511,0.474964597,3.7898891,10.50342968,1.235895479,14.48301131
8224,Put,100,68.33947308,0.803746906,5.9580292,43.65856303,2.492550275,31.8403521
8225,Call,100,87.17742113,1.836050016,5.4192923,54.1751029,2.783167207,14.8257907
8226,Call,90,79.70354568,0.927672342,3.0942961,70.53184365,1.854456778,9.796125523
8227,Put,60,97.52261147,0.295021536,2.6903864,91.06325649,1.676195591,0.304854498
8228,Put,80,94.37001905,1.651668072,5.4763278,78.2349671,2.106555366,14.34805202
8229,Put,70,134.470648,0.537417029,2.7613511,83.6358984,3.010213198,1.195465308
8230,Call,70,58.38940829,1.730437374,5.3754781,67.80571922,1.936957381,7.430153098
8231,Call,140,57.71556127,1.834530694,3.037048,4.627546851,1.459662559,0.000000265
8232,Call,50,66.31426196,1.699165071,4.2615348,98.68938461,1.329827343,20.92357322
8233,Put,70,126.2406019,0.922214053,5.387263,70.08266908,0.860141997,0.241812139
8234,Call,90,60.66624294,1.638867932,4.1035311,80.60782806,0.925457726,3.388517807
8235,Call,110,93.72443544,0.570612133,3.2617943,37.97479916,1.341577548,2.490466775
8236,Call,110,119.5826349,0.25293311,3.1467784,39.81332271,2.337309609,13.99219494
8237,Call,130,147.4848675,1.826399267,5.2221057,71.27862599,0.529783018,23.4313764
8238,Call,50,89.75321501,1.028694755,4.1127111,46.16666516,3.642568137,39.2438103
8239,Put,150,72.08397928,1.948600578,3.6401824,0.154173194,3.981120721,72.65085066
8240,Call,110,139.1759731,1.681010446,2.5980857,99.83832002,3.850990641,59.84629208
8241,Put,50,108.3866097,0.628655304,5.182948,56.93619467,0.589138778,0.00000031
8242,Put,130,132.7330363,0.836365743,5.7555268,66.29302475,2.022045747,16.60339898
8243,Call,100,69.4621315,1.270101781,2.5657111,66.79052397,1.10995767,2.610179872
8244,Call,90,93.67518928,0.708355828,2.4002705,29.71728231,2.925614124,12.25996319
8245,Call,70,116.8117965,1.077464967,3.4281319,22.01592148,0.459865351,45.1142594
8246,Call,60,58.53191746,0.977877395,3.2750046,87.76557202,1.755497334,10.58918536
8247,Put,110,111.3201067,1.88457434,2.9405876,95.02592132,2.064649569,31.59249654
8248,Call,100,84.78794794,1.447254564,5.7771477,89.63736888,2.217698079,16.2948313
8249,Call,120,58.8397905,0.595019189,5.5802431,66.60276794,2.224401658,0.319186637
8250,Call,50,143.2775648,0.359070932,5.620045,82.54504046,2.087243795,91.41581397
8251,Put,70,73.27610584,1.129382445,3.4684614,44.22595452,3.328878534,9.992151319
8252,Put,50,68.18614674,1.8936708,5.8750312,85.09381294,3.215009719,11.2222556
8253,Call,60,56.12768937,0.442470648,3.8392852,63.20617188,1.551087081,4.04445128
8254,Call,50,59.47959358,1.23335721,5.026667,29.26888102,0.311311363,9.045437422
8255,Call,60,118.8662738,1.480635226,4.5886607,62.83652421,0.64405,55.061602
8256,Put,80,106.1681607,0.39376024,4.710413,58.57686614,3.43793795,2.928819054
8257,Call,110,56.71609327,1.768837632,4.7860552,18.7671042,3.203095313,0.366349062
8258,Call,130,100.5173212,1.37380563,2.5826365,78.64092029,0.95601181,5.377211896
8259,Call,50,107.1033146,0.636623818,3.8610462,31.83546332,3.222990747,55.74337113
8260,Call,130,90.0269873,0.625674768,2.8510551,2.992377735,2.181203086,0.002645793
8261,Put,60,92.2458624,1.193054879,4.1061096,17.75233131,2.217497453,0.392981008
8262,Put,60,124.6593168,1.753273874,3.0026047,0.356317512,0.864133112,1.02E-09
8263,Put,70,113.1220668,0.386212761,3.6276469,14.83524757,0.816477074,3.13E-11
8264,Call,60,74.43723561,1.14826322,4.8636365,26.88284655,2.044487202,15.43300113
8265,Put,140,113.571586,1.078524678,2.7272988,59.71694308,1.419979998,31.95660506
8266,Call,60,80.93895741,1.173598182,3.4320246,48.25942605,1.255601314,21.37186429
8267,Put,90,56.58056552,0.999455202,5.1203598,3.762747403,3.893508244,31.82748993
8268,Put,150,100.3969361,1.318587432,4.2908154,6.763666857,0.506415155,46.8745519
8269,Put,50,73.39659016,1.508526612,3.1885297,73.14462509,3.998484836,8.603780978
8270,Call,130,137.918743,1.844131249,3.1225393,65.33305359,1.180721393,27.38998136
8271,Put,50,86.74597527,1.601119484,2.17848,24.08641016,2.830270765,0.554429808
8272,Call,110,106.3114282,1.964766426,2.0766876,94.02264705,2.603553083,30.49345208
8273,Call,70,143.4499037,0.809605413,3.0066293,14.7268079,2.267565433,71.68502996
8274,Call,60,95.6763274,1.682879307,5.190432,30.01597996,3.49553728,34.74987197
8275,Put,80,55.64743852,1.004603765,5.0997159,66.5971821,2.176454086,26.75281506
8276,Call,90,148.0487583,1.989881339,5.7898338,76.72287376,3.79515871,70.34193297
8277,Call,140,95.25919955,1.716833853,4.9108721,52.5725331,0.927083178,1.807602716
8278,Call,60,52.10566967,1.340916281,4.8665171,60.32978624,3.524295266,9.665338735
8279,Put,60,136.8094084,0.266313151,3.5504756,37.10992623,3.006634843,0.000138291
8280,Put,50,101.6319302,0.252266435,2.2963574,96.03888726,1.939778485,0.048698749
8281,Put,60,109.0353645,0.722943207,3.8120818,79.13517087,3.512487412,2.098217759
8282,Call,110,108.2284845,0.60590005,2.9691859,74.11091384,0.90833845,9.142617348
8283,Call,70,72.94402237,1.209926825,2.8372829,63.96588764,0.493454191,8.143801567
8284,Put,50,102.8073167,1.655552133,4.4811277,71.81558502,2.16375925,2.42246014
8285,Put,90,105.5233904,0.822510869,5.6424693,99.72879746,2.657571734,16.68900869
8286,Call,60,59.49167107,1.544304601,4.4817893,17.8418276,2.490413747,6.314731855
8287,Call,110,60.65308638,1.314950292,5.4153074,1.949159273,1.797778295,0.000152197
8288,Put,150,105.2158423,0.635343151,5.2721438,92.30671285,0.35162784,43.44804325
8289,Call,70,74.99886617,1.424371331,5.7084126,47.19049433,3.119571479,16.86756753
8290,Put,60,71.47262098,0.586319679,4.0849185,8.824437694,3.244819323,0.987376174
8291,Put,110,108.7646092,1.374518732,5.6688268,12.46780137,1.937362169,10.1569087
8292,Put,140,70.78020259,0.746621246,5.7467262,12.78139985,1.1928854,66.31264695
8293,Call,80,109.0583641,0.895871318,4.2413765,34.8947591,2.738882013,30.52752779
8294,Call,70,144.6362299,1.33462573,3.4507391,30.65980333,1.661439198,71.31043755
8295,Call,150,117.3293203,1.710713073,2.8553911,33.38114081,3.769003139,12.9648959
8296,Put,80,119.5778377,1.913301699,3.3337115,43.96349477,3.580781405,6.705601262
8297,Put,120,87.38740495,0.767386466,2.1683478,60.0190687,1.098743991,33.55048651
8298,Call,70,54.26715438,1.537674081,4.3608355,45.28817928,1.367525672,2.145424177
8299,Put,120,68.45948732,1.754790628,3.2881157,95.48949041,3.940224588,65.12728214
8300,Put,100,86.29666892,1.794504007,3.0683355,3.83332629,0.796037317,13.78702296
8301,Call,140,105.9273319,1.472731738,5.9752759,54.69959218,3.542813167,15.1781494
8302,Put,130,100.1487265,1.415429989,4.8152356,18.3444694,1.573793979,29.12455647
8303,Put,140,77.7545417,1.059307227,2.7210933,38.76774939,0.793588474,60.48225548
8304,Call,80,73.37466333,1.446946192,4.7283511,80.75132336,3.134994177,17.50031931
8305,Call,80,61.45503934,0.578784124,5.8726875,50.46090409,1.836341397,1.529979991
8306,Call,140,118.2480207,1.694956258,2.6583994,5.393792297,0.402102565,0.281186194
8307,Call,120,104.2615561,1.503922592,5.2667084,95.63629363,1.684404496,19.70730805
8308,Call,150,55.31445311,1.69901901,2.1654487,28.03362691,1.075928493,0.00004
8309,Call,120,80.90003777,1.972902139,2.2742725,36.35076936,0.670822829,0.280019527
8310,Call,50,124.6659757,1.778091109,5.860254,76.73591479,1.11362191,67.60871506
8311,Put,140,93.29364317,0.593767497,3.804802,32.86155867,2.222038462,45.91928529
8312,Put,130,134.9541,1.09835517,4.843791,35.88504747,3.62256439,16.58395339
8313,Call,100,50.77166835,0.921123079,2.1965523,13.30392739,0.840844887,2.31E-08
8314,Put,100,89.68741553,0.870122859,4.298516,9.398561436,3.74821317,14.31360396
8315,Call,120,68.98191483,1.1630627,2.0548759,3.142661819,2.825330909,0.004272467
8316,Put,120,109.5789417,1.004911866,4.9084289,17.09993852,2.82600685,17.51102954
8317,Put,110,52.8885999,1.110877317,4.4407401,42.393312,2.92694418,55.04484136
8318,Call,90,126.0616867,0.814323062,5.7457423,31.64596101,0.83473421,34.55474128
8319,Call,110,78.64512076,0.55466008,2.6701482,3.522994322,0.955482091,0.000124488
8320,Call,60,88.86257671,1.82875818,5.7605386,96.53835329,1.078041748,31.73686585
8321,Call,90,113.1819138,0.33290896,4.721758,76.19770038,0.550005172,23.22553422
8322,Put,110,95.63377899,0.348218378,2.6094473,32.6056246,3.571210259,17.49454242
8323,Call,120,52.92991193,0.739616626,4.2014838,82.7785541,2.860524412,0.835433385
8324,Call,120,145.3791125,0.695655311,4.2394558,24.78338317,1.780309876,26.76827802
8325,Call,50,70.82471306,0.445052962,5.9447026,12.18261609,3.228613981,20.31535263
8326,Call,70,140.6772026,1.351766144,5.406984,37.60542446,3.461372242,66.97709366
8327,Call,70,66.05896184,1.389975196,2.4569762,26.9854824,0.699965806,3.16676038
8328,Put,140,113.5361116,1.991153975,4.1407796,77.50826515,2.028405401,44.60515299
8329,Call,100,105.8490861,1.036875347,5.0905826,18.07248315,1.964706053,12.35389289
8330,Call,60,91.33443535,0.750458468,4.7394137,61.9221763,3.141515102,32.83408107
8331,Put,90,119.6461378,1.651339528,5.8816028,7.012772698,3.484905744,1.927521026
8332,Call,140,98.56722664,1.739148239,5.8284142,6.710503842,2.366468196,1.223200077
8333,Call,150,101.1524494,0.818129735,2.4649839,41.57207316,3.818206678,3.281926879
8334,Put,60,97.05883153,0.869392067,4.882804,15.11146356,3.746744949,0.193130146
8335,Call,130,69.53960073,0.376160948,4.011965,43.26441259,3.835148211,0.047931616
8336,Put,140,60.68706317,0.901210044,3.6780951,39.24210693,2.576187796,76.79828456
8337,Put,150,55.42959495,1.744767596,4.0928082,34.56293514,0.716782229,88.05264631
8338,Call,100,146.4022817,0.56815165,4.9805691,51.34038565,1.145065261,45.34809669
8339,Put,60,99.06451216,1.52395027,3.1908852,92.21529227,2.9011376,7.271989188
8340,Call,140,85.07937318,1.42295487,5.0281515,65.68547323,1.551019443,3.355241427
8341,Put,120,89.35337497,0.523027658,3.8652934,25.97640232,3.79514669,31.64957443
8342,Put,90,86.04238185,0.447825409,5.4344979,63.68080369,3.363842952,14.43051418
8343,Put,150,142.823384,0.48799017,4.1604398,36.3766252,3.664491578,19.66050903
8344,Put,90,62.30738482,1.418545918,3.1048921,45.44348007,1.32187047,28.3662936
8345,Put,150,140.172022,0.931182417,4.637957,36.4459502,2.895685893,23.79442952
8346,Call,130,88.34917702,0.70547747,2.1595148,75.93879036,1.099078937,1.198694623
8347,Put,110,106.2379592,1.062216236,3.0536116,85.10961828,3.168052104,30.79047429
8348,Call,120,56.78813778,1.033423979,4.1832135,59.98167759,0.813958877,0.005192167
8349,Put,120,146.31491,1.692380986,3.4109103,19.9964392,3.761610626,11.47076824
8350,Call,50,80.83578964,0.319944202,3.6135979,45.71947543,0.465921005,30.48133477
8351,Put,70,50.64058441,1.873468656,4.6506712,67.14423248,2.027693865,23.09433739
8352,Call,90,108.0384873,1.40572029,5.205805,14.40876658,0.647156521,17.40132657
8353,Put,60,118.1375745,1.598576154,2.2701843,69.86635469,1.498614118,1.893305705
8354,Call,50,104.3236112,0.767191999,5.5227839,4.146359559,2.227239544,52.06998121
8355,Put,120,109.3297199,1.801809357,5.6301211,74.0748459,1.922329826,31.60595324
8356,Put,120,144.5665922,0.587791926,5.8465994,28.3121727,1.501398129,1.982145482
8357,Put,100,52.49641305,1.534444806,4.2683244,68.85379048,0.468842946,44.54124133
8358,Put,140,90.14502746,1.937957546,4.0468875,93.91720639,3.319552221,63.8751039
8359,Put,150,128.3042928,0.549433627,2.6360603,77.76371488,1.021226789,27.02463007
8360,Put,110,60.56589689,1.046188943,2.3175708,85.73962072,1.337990055,49.15545776
8361,Call,110,148.5045372,1.094887706,4.1620548,21.90379196,2.051499466,38.76709925
8362,Call,150,62.18458774,1.114862612,5.9976135,31.88763927,2.820849046,0.024139364
8363,Call,50,129.8287583,0.345413349,3.7874887,53.04157855,0.388307802,78.79120096
8364,Put,60,98.35705092,0.583028687,2.7883159,28.07772909,1.883513738,0.041545236
8365,Put,130,76.60788901,1.256054529,2.5425116,52.44367544,3.334276093,56.29942755
8366,Put,100,106.7932341,0.993743092,5.2379939,47.26082264,0.616198315,4.969199671
8367,Put,100,87.56161299,1.277178199,4.988601,73.80642536,1.762202927,24.09181427
8368,Call,110,107.6582901,0.876186986,4.754353,22.0056739,3.133677701,10.68885244
8369,Put,60,126.263318,1.105093568,5.6779996,70.85487769,1.749941882,0.925550672
8370,Put,70,86.25277722,1.810001247,5.7913581,17.99570752,1.282952134,1.368488769
8371,Put,110,88.28024531,1.27755364,2.9480698,39.26874806,3.306399795,28.17819785
8372,Put,70,69.8798127,1.575939968,3.5032103,7.347570883,2.746361895,6.252049137
8373,Put,50,87.30990904,1.981454227,3.3638267,85.51909429,3.024501897,8.053135202
8374,Call,80,69.26254669,1.912487583,2.2238159,69.09256562,0.421163191,3.761942262
8375,Put,70,118.6407876,0.438408958,2.9941545,63.26693752,1.002421646,0.005141786
8376,Put,140,62.70188535,1.324550828,3.0575375,86.80922528,1.132697821,74.59726171
8377,Call,60,55.09337333,0.746192557,2.3922223,50.15339463,3.203662409,5.836015116
8378,Call,70,123.4704167,0.699453081,4.0630766,60.08796557,2.410073662,52.92570955
8379,Put,110,143.749306,1.680760996,2.7018318,3.47658945,1.145771033,0.352152237
8380,Call,110,106.825404,0.616411938,4.8217676,31.0087973,0.36375181,2.303355303
8381,Call,70,78.77367495,1.443906503,5.6712306,92.01578504,2.7081797,22.89831373
8382,Call,90,141.6188941,1.855908549,4.905068,82.99992166,0.736724347,49.65039371
8383,Put,150,67.63664428,0.313933772,2.490231,35.79762347,2.968945892,81.7220196
8384,Put,90,149.9393349,1.437946341,4.3225331,62.9942924,2.548800778,5.048982618
8385,Call,140,141.7950051,0.862382739,2.0066679,4.746480195,2.452168481,9.871081185
8386,Call,100,137.8082074,1.230302566,4.7216157,54.23157341,1.757586506,40.4131596
8387,Call,50,63.61311891,1.363731937,3.4912186,42.18664583,2.723995265,16.73128758
8388,Call,140,143.9335893,1.465452752,4.9708481,3.859401787,3.815330305,15.08271062
8389,Call,130,75.15210604,1.897650909,4.8994164,21.88975022,0.350220072,0.0000218
8390,Call,80,67.56640831,1.028960313,2.8878074,82.97695539,1.753983353,8.553018562
8391,Put,80,94.96726246,1.642094555,5.1798221,46.30963934,1.703117637,7.58399669
8392,Call,60,60.57778541,0.563441543,2.2803487,79.797881,3.131563245,11.54592303
8393,Call,120,125.218423,1.969222732,3.0885677,35.78147951,1.385796641,18.72692002
8394,Call,120,129.6562231,1.178365937,5.7222255,11.0369207,3.1507989,16.36744798
8395,Call,120,72.52942976,0.333238381,5.4308204,57.38733214,2.646484248,0.117960069
8396,Call,90,62.97304845,1.321012737,2.356865,21.79260042,1.215776224,0.40080052
8397,Put,80,120.7824381,0.560370072,3.5014481,80.2946583,1.933712315,2.202040834
8398,Put,100,105.0409211,0.824522054,5.5439834,64.42897989,3.209136241,17.89484556
8399,Put,150,122.9749189,0.455094826,2.7945888,45.25192447,3.525091821,31.74526279
8400,Put,130,99.84592094,0.68588461,3.6455554,61.68084826,3.421759013,38.87711158
8401,Call,110,137.4796361,1.186243765,3.4602532,54.60149042,2.429656705,35.24994274
8402,Call,50,146.4877876,0.435002501,2.3211835,38.40404845,0.663303269,95.51843257
8403,Put,50,143.169296,1.295599664,5.2942354,89.08951342,2.998747905,1.204723559
8404,Put,110,94.11192134,1.147919207,5.0815206,15.6500389,2.654166249,19.36538307
8405,Put,60,60.19759065,0.73693577,3.3286358,18.19604698,0.750795719,2.831453401
8406,Put,50,145.1204519,1.220060753,3.975911,65.21858701,1.902003754,0.086838734
8407,Call,140,145.3160128,1.68135028,3.8611736,69.08135981,2.176299536,34.46698856
8408,Put,70,63.7828579,0.807602439,4.8825037,57.55215394,1.528280137,11.11914977
8409,Put,130,80.98480535,0.915432659,5.0144507,18.20305402,1.566293555,46.82891236
8410,Call,110,140.7469891,1.455265915,5.4669597,2.690089228,0.691204866,28.43971483
8411,Call,50,107.1533166,1.675977725,4.8650462,26.85955287,0.547251223,52.67815381
8412,Put,120,133.6914355,1.884406369,4.8077106,0.163856621,2.687799515,5.469153695
8413,Put,120,146.3890533,0.824606435,2.041108,55.29919015,1.143629706,3.920727103
8414,Call,100,75.22815775,1.338277692,2.7631441,9.611786072,3.210297849,1.209330746
8415,Call,100,78.34045357,1.469620154,2.8985307,25.41496458,2.585417225,4.518959173
8416,Put,100,141.065209,1.799133742,2.4874417,58.55203274,1.473141433,5.099528044
8417,Put,130,103.1434448,1.118653484,3.3414653,94.76414982,2.027792674,38.37006833
8418,Put,80,53.17358071,0.4906191,5.3381749,43.73897059,3.135865205,26.6374055
8419,Call,140,63.36774041,0.344112389,5.7743105,68.22543321,1.988538519,0.010104273
8420,Call,150,143.2755336,1.56625805,2.8289358,69.02114701,2.619170938,32.41970011
8421,Put,70,133.2168568,1.253728748,4.948855,10.46963627,1.67842315,0.001650032
8422,Put,80,99.78231887,0.960017501,2.6654886,64.86091247,3.101041817,8.718840121
8423,Put,120,57.28394595,0.835068427,2.8328916,87.24660888,2.403040632,62.11160665
8424,Call,90,68.42380989,0.289127662,3.0683445,27.79516837,2.02389402,0.143830755
8425,Call,80,126.1277166,0.816497086,3.5655693,20.9095837,2.72785896,45.26479694
8426,Put,60,86.35779372,1.37080198,4.4363042,71.74863797,1.078911861,2.903132464
8427,Put,70,126.5469816,1.192174065,2.8023292,22.49916942,0.67761954,0.000383572
8428,Put,110,146.2157017,0.657126267,3.5679149,97.72097469,2.491191158,10.42110844
8429,Put,70,91.61632636,0.977040703,3.6071421,57.71932667,2.931472727,5.954626523
8430,Call,90,118.4523983,1.60317274,4.14885,44.40052275,3.684368765,38.37032871
8431,Put,70,148.7729167,1.147794254,2.1741412,57.21383531,3.452109795,1.562094426
8432,Put,50,70.07584549,0.385009468,5.362259,91.7163148,2.612773956,2.269705928
8433,Call,50,131.6805854,1.221955664,4.6207706,12.67654899,1.979416774,77.19643772
8434,Call,100,98.82537161,1.675305602,3.4621928,22.20812835,3.087319127,12.47574241
8435,Call,100,145.5304666,0.951613021,5.2680173,35.09083226,1.27283151,44.07675954
8436,Put,150,106.5405456,1.390315498,3.5840176,12.54462002,0.899939088,41.43791043
8437,Put,110,56.80439648,0.29302788,5.5775008,20.58603747,3.150828132,52.3333664
8438,Call,60,145.2898887,1.054959752,4.6615307,31.13833906,3.477114936,81.32888401
8439,Call,50,62.76030782,1.055332432,4.2475713,40.00525051,2.706006571,14.9876122
8440,Put,120,103.2259047,1.63011025,5.5628602,2.922983257,1.279796301,16.82072205
8441,Put,120,141.5091633,1.910750009,5.8439488,72.82194755,2.137901656,18.76750166
8442,Call,140,109.1832576,0.28808301,2.195175,18.58042138,1.389225725,0.014517021
8443,Call,80,58.54920034,0.8971099,2.781303,28.63971388,0.445274463,0.003430721
8444,Put,100,110.1954953,1.23333883,4.3130978,87.15793635,0.259961733,4.408859353
8445,Call,100,119.3132178,0.616242917,5.9603369,46.78802755,2.724125641,23.66777258
8446,Call,120,104.5911314,0.31841771,3.2114404,81.07957309,3.443458479,10.09792625
8447,Call,140,100.1794959,1.916654041,3.3000535,50.82710698,2.047813606,7.853946624
8448,Put,80,118.6830747,0.396358119,4.7056746,78.87064717,3.642975277,2.90992135
8449,Put,80,118.9472674,1.364240506,5.8772179,55.46333646,1.426015471,2.050900965
8450,Call,150,118.6526084,0.357966193,3.7390697,26.58418508,2.591546475,0.850570142
8451,Put,100,58.71651999,0.446449535,5.7383292,84.94276866,3.059376963,41.59348938
8452,Call,60,147.4185507,1.916796873,2.4335292,53.18642562,3.383680897,85.1420999
8453,Put,60,135.8227176,1.03236977,3.0773663,85.24863112,2.817079473,1.641389738
8454,Put,50,129.449798,0.811372518,2.2492254,67.20895251,1.075964309,0.002866138
8455,Call,50,100.9667101,0.809194482,3.0358327,72.69268729,3.85936796,51.64207993
8456,Call,130,96.00997712,1.029721019,2.8139762,23.19463844,0.353079516,0.001386882
8457,Put,110,142.9323431,1.317603929,5.828513,43.18967707,3.069792755,11.12680244
8458,Call,70,98.70996077,1.581166859,4.4715952,55.54659209,2.941989737,33.34560028
8459,Put,80,111.354126,0.839862227,5.8418208,32.92207811,2.489168281,1.650130156
8460,Call,70,76.50601559,1.260721272,4.5138389,99.45641949,0.959579202,16.29911522
8461,Put,80,74.78654231,0.982291551,5.2515789,38.28902964,1.971176258,11.50438734
8462,Put,50,131.1956109,0.698592473,5.003279,29.61273432,2.131447567,0.0000287
8463,Call,110,144.1926986,0.386200386,3.5533258,83.77173767,0.638165427,34.12519791
8464,Call,110,95.04595424,1.523794251,4.3672153,31.77430206,3.079898559,10.09096468
8465,Put,50,101.2037076,1.273016624,2.6523625,28.99667018,3.066448052,0.372006907
8466,Put,80,137.8148416,0.884159615,4.75404,13.2562969,1.107763633,0.000300443
8467,Put,60,93.19559865,1.939567786,5.2397389,71.7238205,3.17545819,9.330857383
8468,Call,50,81.42433435,1.017889437,5.3299401,7.982964711,0.712098102,29.76489526
8469,Put,150,133.7664276,0.501491783,5.3959743,62.05298336,2.279132968,26.20539656
8470,Put,150,101.5229226,1.874894673,4.7112421,59.90507216,0.645353482,45.64319149
8471,Call,130,119.6764346,0.641124824,5.1196111,22.37248574,3.419321079,8.02042458
8472,Call,140,105.0095762,1.036006093,4.5763184,45.49216207,1.301709394,2.180814023
8473,Call,100,70.92796172,1.691493913,5.3100352,65.96904309,1.541968733,4.508266797
8474,Call,60,69.38485887,1.819246232,3.4410726,67.09329654,2.376943171,18.96914557
8475,Put,150,68.83430397,1.244255148,2.0149173,76.92477616,2.034518344,80.72487544
8476,Call,70,121.2013344,1.679489157,4.6110929,36.12537979,2.039859781,48.39272436
8477,Call,140,70.62552709,0.786683716,3.0452757,75.32580965,1.147497176,0.125921017
8478,Call,50,101.6521391,1.363134797,4.232204,36.37907761,3.596729366,49.76238063
8479,Put,110,126.3436151,0.677062224,3.2932763,58.15177003,1.785338988,6.103893354
8480,Call,60,54.60620471,0.481583825,5.2631967,44.48553849,1.967672217,3.300962367
8481,Call,80,100.9160278,0.51530429,2.1848232,99.42613493,1.562930725,26.58201742
8482,Call,130,111.4027334,1.446300124,4.0413983,41.16338254,1.494973243,7.763735382
8483,Call,110,109.7737888,1.777395513,2.358637,38.12515528,1.845184276,15.65455572
8484,Call,100,64.77009657,1.719416653,3.7984891,38.15892215,0.854930862,0.468986268
8485,Put,90,140.9761882,0.667838409,4.0722333,83.65230859,1.135442711,1.051382505
8486,Call,80,79.96410376,0.694426597,5.2540151,75.33618258,2.828934626,14.23709896
